Time,Latitude,Longitude,Altitude,Distance,HeartRate,Speed
2023-11-07T16:34:43Z,36.7243600,-4.4340450,58.8,101.4,118,10.8
2023-11-07T16:34:44Z,36.7243840,-4.4340360,59.0,104.2,117,10.08
2023-11-07T16:34:45Z,36.7244080,-4.4340230,59.0,107.1,118,9.72
2023-11-07T16:34:46Z,36.7244310,-4.4340080,59.2,110.0,118,10.08
2023-11-07T16:34:47Z,36.7244610,-4.4339890,59.2,113.8,118,10.8
2023-11-07T16:34:48Z,36.7244910,-4.4339750,59.4,117.5,118,11.520000000000001
2023-11-07T16:34:49Z,36.7245220,-4.4339610,59.6,121.2,119,12.24
2023-11-07T16:34:50Z,36.7245530,-4.4339480,59.6,124.7,119,12.6
2023-11-07T16:34:51Z,36.7245840,-4.4339400,59.8,128.1,120,12.96
2023-11-07T16:34:52Z,36.7246100,-4.4339450,59.8,131.2,121,12.6
2023-11-07T16:34:53Z,36.7246270,-4.4339670,60.0,134.1,123,11.879999999999999
2023-11-07T16:34:54Z,36.7246410,-4.4340050,60.2,137.8,124,11.879999999999999
2023-11-07T16:34:55Z,36.7246490,-4.4340570,60.2,142.6,125,12.96
2023-11-07T16:34:56Z,36.7246560,-4.4341220,60.2,148.4,125,14.76
2023-11-07T16:34:57Z,36.7246690,-4.4341860,60.4,154.3,126,16.56
2023-11-07T16:34:58Z,36.7246840,-4.4342380,60.4,159.3,127,18.0
2023-11-07T16:34:59Z,36.7247010,-4.4342900,60.4,164.3,127,19.08
2023-11-07T16:35:00Z,36.7247190,-4.4343390,60.4,169.1,126,19.08
2023-11-07T16:35:01Z,36.7247320,-4.4343870,60.4,173.6,127,18.0
2023-11-07T16:35:02Z,36.7247450,-4.4344350,60.4,178.1,128,17.28
2023-11-07T16:35:03Z,36.7247560,-4.4344750,60.6,181.9,127,16.2
2023-11-07T16:35:04Z,36.7247630,-4.4345070,60.6,184.9,128,14.76
2023-11-07T16:35:05Z,36.7247790,-4.4345390,60.6,188.4,129,14.04
2023-11-07T16:35:06Z,36.7248030,-4.4345720,60.6,192.4,130,13.68
2023-11-07T16:35:07Z,36.7248250,-4.4346120,60.6,196.7,131,13.32
2023-11-07T16:35:08Z,36.7248420,-4.4346540,60.6,200.9,131,13.68
2023-11-07T16:35:09Z,36.7248610,-4.4347000,60.6,205.5,133,14.76
2023-11-07T16:35:10Z,36.7248760,-4.4347480,60.8,210.1,134,15.840000000000002
2023-11-07T16:35:11Z,36.7248850,-4.4347980,60.8,214.8,134,16.2
2023-11-07T16:35:12Z,36.7248960,-4.4348460,60.8,219.2,133,16.2
2023-11-07T16:35:13Z,36.7249080,-4.4348920,60.8,223.6,134,16.2
2023-11-07T16:35:14Z,36.7249220,-4.4349420,61.0,228.3,132,16.56
2023-11-07T16:35:15Z,36.7249400,-4.4350020,61.0,234.0,131,17.28
2023-11-07T16:35:16Z,36.7249570,-4.4350690,61.0,240.2,130,18.36
2023-11-07T16:35:17Z,36.7249810,-4.4351290,61.0,246.3,129,19.44
2023-11-07T16:35:18Z,36.7250050,-4.4351780,61.2,251.4,128,20.16
2023-11-07T16:35:19Z,36.7250200,-4.4352150,61.2,255.2,128,19.44
2023-11-07T16:35:20Z,36.7250350,-4.4352490,61.2,258.5,128,17.64
2023-11-07T16:35:21Z,36.7250500,-4.4352820,61.2,262.0,128,15.48
2023-11-07T16:35:22Z,36.7250650,-4.4353180,61.4,265.6,128,14.04
2023-11-07T16:35:23Z,36.7250790,-4.4353510,61.4,269.0,128,12.6
2023-11-07T16:35:24Z,36.7250860,-4.4353790,61.4,271.6,127,11.879999999999999
2023-11-07T16:35:25Z,36.7250860,-4.4354020,61.6,273.7,126,10.8
2023-11-07T16:35:26Z,36.7250830,-4.4354200,61.6,275.5,124,9.72
2023-11-07T16:35:27Z,36.7250770,-4.4354380,61.6,277.3,123,8.28
2023-11-07T16:35:28Z,36.7250760,-4.4354530,61.6,278.8,121,7.2
2023-11-07T16:35:55Z,36.7250840,-4.4354700,61.8,279.8,98,0.36000000000000004
2023-11-07T16:35:56Z,36.7250850,-4.4354850,61.8,281.2,99,0.36000000000000004
2023-11-07T16:35:57Z,36.7250850,-4.4355040,61.8,282.9,98,0.36000000000000004
2023-11-07T16:35:58Z,36.7250950,-4.4355290,61.8,285.4,96,0.7200000000000001
2023-11-07T16:35:59Z,36.7251160,-4.4355620,62.0,289.3,94,1.08
2023-11-07T16:36:00Z,36.7251450,-4.4355850,62.0,293.1,93,1.08
2023-11-07T16:36:01Z,36.7251700,-4.4355920,62.0,296.0,94,10.8
2023-11-07T16:36:02Z,36.7251890,-4.4355880,62.2,298.3,95,11.16
2023-11-07T16:36:03Z,36.7252080,-4.4355770,62.2,300.4,97,10.8
2023-11-07T16:36:04Z,36.7252290,-4.4355540,62.4,303.5,100,10.08
2023-11-07T16:36:05Z,36.7252550,-4.4355280,62.6,307.4,102,10.44
2023-11-07T16:36:06Z,36.7252850,-4.4355130,62.6,311.1,104,10.8
2023-11-07T16:36:07Z,36.7253190,-4.4354960,62.8,315.1,105,12.24
2023-11-07T16:36:08Z,36.7253540,-4.4354830,63.0,319.1,106,13.32
2023-11-07T16:36:09Z,36.7253840,-4.4354730,63.2,322.6,107,13.68
2023-11-07T16:36:10Z,36.7254130,-4.4354600,63.4,326.0,109,13.32
2023-11-07T16:36:11Z,36.7254410,-4.4354470,63.4,329.3,111,12.96
2023-11-07T16:36:12Z,36.7254670,-4.4354410,63.6,332.3,112,12.24
2023-11-07T16:36:13Z,36.7254950,-4.4354400,63.8,335.5,114,11.879999999999999
2023-11-07T16:36:14Z,36.7255240,-4.4354360,64.0,338.7,115,11.520000000000001
2023-11-07T16:36:15Z,36.7255480,-4.4354240,64.0,341.5,115,11.16
2023-11-07T16:36:16Z,36.7255650,-4.4354210,64.2,344.0,116,10.44
2023-11-07T16:36:17Z,36.7255810,-4.4354350,64.4,346.4,118,10.08
2023-11-07T16:36:18Z,36.7255940,-4.4354590,64.4,349.3,119,10.08
2023-11-07T16:36:19Z,36.7256070,-4.4355080,64.6,353.9,121,10.8
2023-11-07T16:36:20Z,36.7256230,-4.4355780,64.6,360.4,122,13.68
2023-11-07T16:36:21Z,36.7256360,-4.4356560,64.8,367.5,123,16.92
2023-11-07T16:36:22Z,36.7256520,-4.4357240,64.8,373.9,124,19.8
2023-11-07T16:36:23Z,36.7256710,-4.4357750,64.8,378.9,125,21.240000000000002
2023-11-07T16:36:24Z,36.7256850,-4.4358340,65.0,384.4,125,21.96
2023-11-07T16:36:25Z,36.7257030,-4.4358950,65.0,390.2,125,21.6
2023-11-07T16:36:26Z,36.7257190,-4.4359410,65.2,394.6,124,19.44
2023-11-07T16:36:27Z,36.7257320,-4.4359800,65.2,398.5,124,17.64
2023-11-07T16:36:28Z,36.7257390,-4.4360180,65.4,401.9,125,16.56
2023-11-07T16:36:29Z,36.7257550,-4.4360610,65.4,406.2,124,15.48
2023-11-07T16:36:30Z,36.7257750,-4.4361110,65.4,411.2,124,15.120000000000001
2023-11-07T16:36:31Z,36.7257910,-4.4361600,65.4,415.9,123,15.120000000000001
2023-11-07T16:36:32Z,36.7258060,-4.4362070,65.6,420.4,122,15.840000000000002
2023-11-07T16:36:33Z,36.7258190,-4.4362580,65.6,425.2,122,16.56
2023-11-07T16:36:34Z,36.7258300,-4.4363150,65.8,430.4,122,17.28
2023-11-07T16:36:35Z,36.7258420,-4.4363670,65.8,435.3,121,17.28
2023-11-07T16:36:36Z,36.7258540,-4.4364050,66.0,439.0,121,16.56
2023-11-07T16:36:37Z,36.7258690,-4.4364450,66.0,442.8,121,16.2
2023-11-07T16:36:38Z,36.7258790,-4.4364810,66.2,446.2,120,15.120000000000001
2023-11-07T16:36:39Z,36.7258800,-4.4365280,66.2,450.6,119,14.4
2023-11-07T16:36:40Z,36.7258830,-4.4365810,66.4,455.5,120,14.4
2023-11-07T16:36:41Z,36.7258980,-4.4366240,66.6,459.7,120,14.76
2023-11-07T16:36:42Z,36.7259110,-4.4366670,66.6,463.9,120,15.120000000000001
2023-11-07T16:36:43Z,36.7259240,-4.4367040,66.8,467.4,120,15.120000000000001
2023-11-07T16:36:44Z,36.7259380,-4.4367380,66.8,470.8,120,14.4
2023-11-07T16:36:45Z,36.7259490,-4.4367730,67.0,474.2,121,13.32
2023-11-07T16:36:46Z,36.7259590,-4.4368080,67.0,477.6,121,12.96
2023-11-07T16:36:47Z,36.7259620,-4.4368480,67.2,481.3,122,12.6
2023-11-07T16:36:48Z,36.7259630,-4.4368900,67.4,485.1,122,12.6
2023-11-07T16:36:49Z,36.7259690,-4.4369310,67.4,488.7,122,12.96
2023-11-07T16:36:50Z,36.7259660,-4.4369680,67.6,492.1,122,12.96
2023-11-07T16:36:51Z,36.7259550,-4.4369990,67.6,495.2,122,12.6
2023-11-07T16:36:52Z,36.7259440,-4.4370240,67.6,497.8,121,11.879999999999999
2023-11-07T16:36:53Z,36.7259370,-4.4370500,67.6,500.3,121,10.8
2023-11-07T16:36:54Z,36.7259420,-4.4370840,67.6,503.5,121,10.44
2023-11-07T16:36:55Z,36.7259510,-4.4371200,67.6,506.8,121,10.44
2023-11-07T16:36:56Z,36.7259540,-4.4371470,67.8,509.4,121,10.08
2023-11-07T16:36:57Z,36.7259540,-4.4371720,67.8,511.6,122,9.72
2023-11-07T16:36:58Z,36.7259610,-4.4372100,67.8,515.0,122,10.44
2023-11-07T16:36:59Z,36.7259740,-4.4372650,68.0,520.2,122,12.24
2023-11-07T16:37:00Z,36.7259910,-4.4373230,68.0,525.8,123,13.68
2023-11-07T16:37:01Z,36.7260060,-4.4373770,68.0,530.9,123,15.48
2023-11-07T16:37:02Z,36.7260210,-4.4374240,68.0,535.4,123,17.28
2023-11-07T16:37:03Z,36.7260420,-4.4374720,68.0,540.3,123,18.0
2023-11-07T16:37:04Z,36.7260630,-4.4375220,68.0,545.4,124,18.0
2023-11-07T16:37:05Z,36.7260820,-4.4375680,68.0,550.0,124,17.28
2023-11-07T16:37:06Z,36.7261000,-4.4376220,68.2,555.1,124,17.64
2023-11-07T16:37:07Z,36.7261120,-4.4376750,68.2,560.0,124,17.64
2023-11-07T16:37:08Z,36.7261210,-4.4377190,68.2,564.1,123,17.28
2023-11-07T16:37:09Z,36.7261350,-4.4377630,68.4,568.4,123,16.56
2023-11-07T16:37:10Z,36.7261470,-4.4378060,68.4,572.4,122,16.2
2023-11-07T16:37:11Z,36.7261510,-4.4378490,68.4,576.3,122,15.120000000000001
2023-11-07T16:37:12Z,36.7261630,-4.4378940,68.4,580.5,121,14.76
2023-11-07T16:37:13Z,36.7261730,-4.4379340,68.4,584.3,121,14.4
2023-11-07T16:37:14Z,36.7261800,-4.4379740,68.6,587.9,120,14.04
2023-11-07T16:37:15Z,36.7261910,-4.4380240,68.6,592.6,121,14.4
2023-11-07T16:37:16Z,36.7262030,-4.4380820,68.6,597.9,122,15.48
2023-11-07T16:37:17Z,36.7262140,-4.4381390,68.6,603.1,123,16.2
2023-11-07T16:37:18Z,36.7262250,-4.4382000,68.6,608.8,123,17.64
2023-11-07T16:37:19Z,36.7262250,-4.4382610,68.6,614.2,124,19.08
2023-11-07T16:37:20Z,36.7262260,-4.4383100,68.6,618.6,125,18.720000000000002
2023-11-07T16:37:21Z,36.7262340,-4.4383590,68.6,623.1,125,18.0
2023-11-07T16:37:22Z,36.7262430,-4.4384090,68.8,627.7,125,17.64
2023-11-07T16:37:23Z,36.7262520,-4.4384560,68.8,632.0,124,16.56
2023-11-07T16:37:24Z,36.7262610,-4.4385030,68.8,636.4,123,15.840000000000002
2023-11-07T16:37:25Z,36.7262730,-4.4385500,69.0,640.7,121,15.840000000000002
2023-11-07T16:37:26Z,36.7262820,-4.4385940,69.0,644.8,120,15.48
2023-11-07T16:37:27Z,36.7262800,-4.4386450,69.2,649.4,119,15.840000000000002
2023-11-07T16:37:28Z,36.7262710,-4.4386950,69.2,654.0,118,15.840000000000002
2023-11-07T16:37:29Z,36.7262700,-4.4387420,69.2,658.2,118,15.840000000000002
2023-11-07T16:37:30Z,36.7262760,-4.4387760,69.4,661.3,118,14.76
2023-11-07T16:37:31Z,36.7262800,-4.4388110,69.6,664.5,118,14.04
2023-11-07T16:37:32Z,36.7262770,-4.4388450,69.6,667.6,118,12.96
2023-11-07T16:37:33Z,36.7262680,-4.4388680,69.6,670.0,118,11.520000000000001
2023-11-07T16:37:34Z,36.7262580,-4.4388930,69.6,672.4,120,10.44
2023-11-07T16:37:35Z,36.7262460,-4.4389370,69.6,676.6,122,11.16
2023-11-07T16:37:36Z,36.7262070,-4.4389850,69.6,683.1,123,13.32
2023-11-07T16:37:37Z,36.7261380,-4.4390100,69.6,691.1,124,16.92
2023-11-07T16:37:38Z,36.7260750,-4.4390170,69.4,698.0,125,20.16
2023-11-07T16:37:39Z,36.7260230,-4.4390240,69.2,703.9,126,22.68
2023-11-07T16:37:40Z,36.7259720,-4.4390350,69.2,709.7,127,23.759999999999998
2023-11-07T16:37:41Z,36.7259110,-4.4390430,69.0,716.4,127,24.12
2023-11-07T16:37:42Z,36.7258460,-4.4390520,69.0,723.8,127,23.400000000000002
2023-11-07T16:37:43Z,36.7257910,-4.4390710,68.8,730.2,126,23.040000000000003
2023-11-07T16:37:44Z,36.7257330,-4.4390910,68.8,736.8,126,23.759999999999998
2023-11-07T16:37:45Z,36.7256740,-4.4391070,68.6,743.6,125,24.48
2023-11-07T16:37:46Z,36.7256150,-4.4391240,68.4,750.3,125,24.48
2023-11-07T16:37:47Z,36.7255630,-4.4391460,68.4,756.2,125,23.400000000000002
2023-11-07T16:37:48Z,36.7255260,-4.4391690,68.4,760.9,124,21.96
2023-11-07T16:37:49Z,36.7254930,-4.4391930,68.4,765.1,124,20.52
2023-11-07T16:37:50Z,36.7254630,-4.4392170,68.2,769.2,123,18.36
2023-11-07T16:37:51Z,36.7254310,-4.4392330,68.2,773.2,123,16.56
2023-11-07T16:37:52Z,36.7253920,-4.4392450,68.2,777.5,122,15.48
2023-11-07T16:37:53Z,36.7253470,-4.4392590,68.0,782.6,120,15.840000000000002
2023-11-07T16:37:54Z,36.7253120,-4.4392700,68.0,786.6,119,15.48
2023-11-07T16:37:55Z,36.7252780,-4.4392770,67.8,790.3,118,15.120000000000001
2023-11-07T16:37:56Z,36.7252510,-4.4392840,67.6,793.4,117,14.4
2023-11-07T16:37:57Z,36.7252280,-4.4392940,67.6,796.2,116,13.32
2023-11-07T16:37:58Z,36.7252130,-4.4392990,67.6,798.0,116,11.16
2023-11-07T16:37:59Z,36.7252080,-4.4393020,67.6,798.5,115,8.64
2023-11-07T16:38:00Z,36.7252080,-4.4393020,67.4,798.5,115,6.12
2023-11-07T16:38:01Z,36.7252080,-4.4393020,67.4,798.5,114,3.6
2023-11-07T16:38:02Z,36.7252080,-4.4393020,67.4,798.5,112,1.8
2023-11-07T16:38:20Z,36.7252000,-4.4393000,67.4,798.5,95,0.0
2023-11-07T16:38:21Z,36.7251830,-4.4393030,67.4,799.6,98,0.36000000000000004
2023-11-07T16:38:22Z,36.7251620,-4.4393130,67.4,802.1,101,0.7200000000000001
2023-11-07T16:38:23Z,36.7251410,-4.4393260,67.4,804.7,102,1.08
2023-11-07T16:38:24Z,36.7251200,-4.4393340,67.4,807.1,103,1.4400000000000002
2023-11-07T16:38:25Z,36.7251060,-4.4393370,67.4,808.8,104,7.2
2023-11-07T16:38:26Z,36.7251010,-4.4393370,67.4,809.2,105,6.84
2023-11-07T16:38:27Z,36.7251010,-4.4393370,67.6,809.2,106,5.04
2023-11-07T16:38:28Z,36.7251010,-4.4393370,67.6,809.2,107,3.24
2023-11-07T16:38:29Z,36.7251010,-4.4393370,67.6,809.2,108,1.4400000000000002
2023-11-07T16:38:30Z,36.7251010,-4.4393370,67.6,809.2,109,0.36000000000000004
2023-11-07T16:38:31Z,36.7251010,-4.4393370,67.6,809.2,109,0.0
2023-11-07T16:38:42Z,36.7251010,-4.4393370,67.6,809.2,107,0.0
2023-11-07T16:38:43Z,36.7251010,-4.4393370,67.6,809.2,106,0.0
2023-11-07T16:38:44Z,36.7251010,-4.4393370,67.6,809.2,106,0.0
2023-11-07T16:38:45Z,36.7251010,-4.4393370,67.6,809.2,106,0.0
2023-11-07T16:38:46Z,36.7251010,-4.4393370,67.6,809.2,107,0.0
2023-11-07T16:38:47Z,36.7251000,-4.4393360,67.6,809.2,108,0.0
2023-11-07T16:38:48Z,36.7250910,-4.4393340,67.6,809.9,109,0.36000000000000004
2023-11-07T16:38:49Z,36.7250750,-4.4393300,67.4,811.8,111,1.8
2023-11-07T16:38:50Z,36.7250540,-4.4393270,67.4,814.2,113,3.6
2023-11-07T16:38:51Z,36.7250300,-4.4393290,67.4,816.9,114,5.760000000000001
2023-11-07T16:38:52Z,36.7250010,-4.4393340,67.4,820.2,115,7.920000000000001
2023-11-07T16:38:53Z,36.7249690,-4.4393400,67.4,823.8,116,10.08
2023-11-07T16:38:54Z,36.7249290,-4.4393490,67.4,828.2,116,11.879999999999999
2023-11-07T16:38:55Z,36.7248840,-4.4393610,67.2,833.2,116,13.68
2023-11-07T16:38:56Z,36.7248390,-4.4393720,67.2,838.4,116,15.48
2023-11-07T16:38:57Z,36.7247950,-4.4393810,67.2,843.5,116,16.92
2023-11-07T16:38:58Z,36.7247540,-4.4393880,67.2,848.0,116,17.28
2023-11-07T16:38:59Z,36.7247070,-4.4393980,67.2,853.1,116,18.0
2023-11-07T16:39:00Z,36.7246510,-4.4394120,67.2,859.5,116,18.720000000000002
2023-11-07T16:39:01Z,36.7246010,-4.4394250,67.2,865.2,116,19.44
2023-11-07T16:39:02Z,36.7245520,-4.4394370,67.2,870.8,116,19.8
2023-11-07T16:39:03Z,36.7245010,-4.4394500,67.2,876.6,115,20.52
2023-11-07T16:39:04Z,36.7244460,-4.4394630,67.2,882.8,117,21.240000000000002
2023-11-07T16:39:05Z,36.7243890,-4.4394770,67.0,889.2,119,21.6
2023-11-07T16:39:06Z,36.7243340,-4.4394890,67.0,895.3,121,21.6
2023-11-07T16:39:07Z,36.7242850,-4.4395000,67.0,901.1,123,21.6
2023-11-07T16:39:08Z,36.7242220,-4.4395120,67.0,908.1,124,22.68
2023-11-07T16:39:09Z,36.7241610,-4.4395250,67.0,915.0,124,23.040000000000003
2023-11-07T16:39:10Z,36.7241080,-4.4395380,67.0,920.9,125,22.68
2023-11-07T16:39:11Z,36.7240440,-4.4395510,67.0,928.0,124,23.400000000000002
2023-11-07T16:39:12Z,36.7239910,-4.4395610,67.0,933.9,124,23.759999999999998
2023-11-07T16:39:13Z,36.7239270,-4.4395710,66.8,941.1,124,23.759999999999998
2023-11-07T16:39:14Z,36.7238640,-4.4395810,66.8,948.1,124,23.759999999999998
2023-11-07T16:39:15Z,36.7238050,-4.4395890,66.8,954.7,124,24.48
2023-11-07T16:39:16Z,36.7237410,-4.4395980,66.6,962.1,124,24.48
2023-11-07T16:39:17Z,36.7236790,-4.4396070,66.6,968.9,124,25.2
2023-11-07T16:39:18Z,36.7236010,-4.4396150,66.4,977.5,124,26.28
2023-11-07T16:39:19Z,36.7235240,-4.4396270,66.4,986.3,125,27.36
2023-11-07T16:39:20Z,36.7234560,-4.4396480,66.2,994.1,125,28.44
2023-11-07T16:39:21Z,36.7233890,-4.4396720,66.0,1001.9,126,28.8
2023-11-07T16:39:22Z,36.7233240,-4.4396910,65.8,1009.3,127,29.16
2023-11-07T16:39:23Z,36.7232610,-4.4397080,65.6,1016.3,126,28.08
2023-11-07T16:39:24Z,36.7231820,-4.4397240,65.4,1025.2,125,28.08
2023-11-07T16:39:25Z,36.7230990,-4.4397390,65.0,1034.7,124,29.16
2023-11-07T16:39:26Z,36.7230220,-4.4397520,64.6,1043.3,123,29.880000000000003
2023-11-07T16:39:27Z,36.7229440,-4.4397690,64.4,1052.1,123,30.96
2023-11-07T16:39:28Z,36.7228640,-4.4397870,64.0,1061.1,122,32.4
2023-11-07T16:39:29Z,36.7227830,-4.4398040,63.6,1070.2,121,32.4
2023-11-07T16:39:30Z,36.7226970,-4.4398200,63.2,1079.6,121,32.4
2023-11-07T16:39:31Z,36.7226120,-4.4398360,62.8,1089.1,120,33.12
2023-11-07T16:39:32Z,36.7225290,-4.4398520,62.4,1098.6,120,33.480000000000004
2023-11-07T16:39:33Z,36.7224440,-4.4398690,62.0,1108.1,118,33.84
2023-11-07T16:39:34Z,36.7223640,-4.4398850,61.6,1117.1,116,33.84
2023-11-07T16:39:35Z,36.7222860,-4.4398990,61.4,1125.8,115,33.12
2023-11-07T16:39:36Z,36.7222180,-4.4399110,61.2,1133.5,113,32.04
2023-11-07T16:39:37Z,36.7221580,-4.4399210,60.8,1140.1,111,29.880000000000003
2023-11-07T16:39:38Z,36.7221040,-4.4399300,60.8,1146.4,110,27.720000000000002
2023-11-07T16:39:39Z,36.7220660,-4.4399350,60.6,1150.4,109,24.12
2023-11-07T16:39:40Z,36.7220380,-4.4399350,60.4,1153.5,108,19.8
2023-11-07T16:39:41Z,36.7220200,-4.4399310,60.2,1155.8,107,16.2
2023-11-07T16:39:42Z,36.7219970,-4.4399230,60.2,1158.4,107,12.96
2023-11-07T16:39:43Z,36.7219790,-4.4399190,60.2,1160.3,107,10.08
2023-11-07T16:39:44Z,36.7219770,-4.4399190,60.0,1160.6,107,7.2
2023-11-07T16:40:11Z,36.7219270,-4.4399370,60.0,1161.7,99,0.36000000000000004
2023-11-07T16:40:12Z,36.7219200,-4.4399630,60.0,1164.1,100,0.36000000000000004
2023-11-07T16:40:13Z,36.7219200,-4.4399850,60.0,1166.1,102,0.7200000000000001
2023-11-07T16:40:14Z,36.7219200,-4.4400040,59.8,1167.8,103,0.7200000000000001
2023-11-07T16:40:15Z,36.7219180,-4.4400160,59.8,1168.9,104,1.08
2023-11-07T16:40:16Z,36.7219160,-4.4400200,59.8,1169.3,106,5.4
2023-11-07T16:40:17Z,36.7219180,-4.4400260,59.8,1169.9,107,4.32
2023-11-07T16:40:18Z,36.7219200,-4.4400320,59.8,1170.6,108,3.24
2023-11-07T16:40:19Z,36.7219190,-4.4400400,59.8,1171.4,108,2.52
2023-11-07T16:40:20Z,36.7219100,-4.4400570,59.6,1173.3,108,3.24
2023-11-07T16:40:21Z,36.7218910,-4.4400790,59.6,1176.2,106,5.04
2023-11-07T16:40:22Z,36.7218640,-4.4401030,59.4,1179.8,105,7.2
2023-11-07T16:40:23Z,36.7218380,-4.4401240,59.4,1183.3,104,9.0
2023-11-07T16:40:24Z,36.7218110,-4.4401500,59.2,1187.0,103,11.16
2023-11-07T16:40:25Z,36.7217780,-4.4401900,59.2,1192.2,102,13.68
2023-11-07T16:40:26Z,36.7217480,-4.4402290,59.0,1197.2,102,15.120000000000001
2023-11-07T16:40:27Z,36.7217170,-4.4402630,59.0,1201.6,102,15.840000000000002
2023-11-07T16:40:28Z,36.7216880,-4.4402980,59.0,1206.1,102,16.2
2023-11-07T16:40:29Z,36.7216600,-4.4403400,58.8,1211.0,102,17.28
2023-11-07T16:40:30Z,36.7216340,-4.4403760,58.8,1215.2,103,16.56
2023-11-07T16:40:31Z,36.7216160,-4.4403970,58.8,1218.0,103,15.120000000000001
2023-11-07T16:40:32Z,36.7216030,-4.4404160,58.8,1220.4,103,13.32
2023-11-07T16:40:33Z,36.7215940,-4.4404370,58.8,1222.5,103,11.879999999999999
2023-11-07T16:40:34Z,36.7215920,-4.4404640,58.8,1224.9,105,10.08
2023-11-07T16:40:35Z,36.7215920,-4.4404980,58.8,1227.9,107,9.0
2023-11-07T16:40:36Z,36.7215900,-4.4405420,58.8,1231.9,108,10.08
2023-11-07T16:40:37Z,36.7215870,-4.4405950,58.8,1236.6,110,11.879999999999999
2023-11-07T16:40:38Z,36.7215810,-4.4406490,58.8,1241.5,111,13.68
2023-11-07T16:40:39Z,36.7215750,-4.4407020,58.8,1246.3,112,15.48
2023-11-07T16:40:40Z,36.7215710,-4.4407530,58.8,1250.9,113,16.56
2023-11-07T16:40:41Z,36.7215690,-4.4408020,58.8,1255.3,114,16.92
2023-11-07T16:40:42Z,36.7215690,-4.4408510,58.8,1259.6,115,16.56
